game_id,date,home_team,away_team,home_score,away_score,status
154129,2024-06-04T00:40:00+00:00,Colorado Rockies,Cincinnati Reds,3.0,13.0,Finished
154130,2024-06-04T01:38:00+00:00,Los Angeles Angels,San Diego Padres,2.0,1.0,Finished
154123,2024-06-04T01:40:00+00:00,Arizona Diamondbacks,San Francisco Giants,4.0,2.0,Finished
154132,2024-06-04T22:40:00+00:00,Cleveland Guardians,Kansas City Royals,8.0,5.0,Finished
154134,2024-06-04T22:40:00+00:00,Miami Marlins,Tampa Bay Rays,5.0,9.0,Finished
154135,2024-06-04T22:40:00+00:00,Philadelphia Phillies,Milwaukee Brewers,2.0,1.0,Finished
154136,2024-06-04T22:40:00+00:00,Pittsburgh Pirates,Los Angeles Dodgers,1.0,0.0,Finished
154137,2024-06-04T22:45:00+00:00,Washington Nationals,New York Mets,3.0,6.0,Finished
154138,2024-06-04T23:05:00+00:00,New York Yankees,Minnesota Twins,5.0,1.0,Finished
154139,2024-06-04T23:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,1.0,10.0,Finished
154140,2024-06-04T23:10:00+00:00,Boston Red Sox,Atlanta Braves,3.0,8.0,Finished
154141,2024-06-05T00:05:00+00:00,Chicago Cubs,Chicago White Sox,7.0,6.0,Finished
154142,2024-06-05T00:05:00+00:00,Texas Rangers,Detroit Tigers,1.0,3.0,Finished
154133,2024-06-05T00:10:00+00:00,Houston Astros,St.Louis Cardinals,8.0,5.0,Finished
154143,2024-06-05T00:40:00+00:00,Colorado Rockies,Cincinnati Reds,1.0,4.0,Finished
154144,2024-06-05T01:38:00+00:00,Los Angeles Angels,San Diego Padres,4.0,2.0,Finished
154131,2024-06-05T01:40:00+00:00,Arizona Diamondbacks,San Francisco Giants,8.0,5.0,Finished
154145,2024-06-05T01:40:00+00:00,Oakland Athletics,Seattle Mariners,3.0,4.0,Finished
154146,2024-06-05T17:35:00+00:00,Boston Red Sox,Atlanta Braves,9.0,0.0,Finished
154148,2024-06-05T18:10:00+00:00,Houston Astros,St.Louis Cardinals,2.0,4.0,Finished
154147,2024-06-05T19:10:00+00:00,Colorado Rockies,Cincinnati Reds,7.0,12.0,Finished
154150,2024-06-05T19:40:00+00:00,Arizona Diamondbacks,San Francisco Giants,3.0,9.0,Finished
154151,2024-06-05T20:05:00+00:00,Philadelphia Phillies,Milwaukee Brewers,2.0,0.0,Finished
154152,2024-06-05T20:05:00+00:00,Washington Nationals,New York Mets,1.0,9.0,Finished
154153,2024-06-05T22:40:00+00:00,Miami Marlins,Tampa Bay Rays,3.0,5.0,Finished
154154,2024-06-05T22:40:00+00:00,Pittsburgh Pirates,Los Angeles Dodgers,10.0,6.0,Finished
154155,2024-06-05T23:05:00+00:00,New York Yankees,Minnesota Twins,9.0,5.0,Finished
154156,2024-06-05T23:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,3.0,2.0,Finished
154157,2024-06-06T00:05:00+00:00,Chicago Cubs,Chicago White Sox,7.0,6.0,Finished
154158,2024-06-06T00:05:00+00:00,Texas Rangers,Detroit Tigers,9.0,1.0,Finished
154159,2024-06-06T01:38:00+00:00,Los Angeles Angels,San Diego Padres,3.0,2.0,Finished
154160,2024-06-06T01:40:00+00:00,Oakland Athletics,Seattle Mariners,2.0,1.0,Finished
154161,2024-06-06T17:07:00+00:00,Toronto Blue Jays,Baltimore Orioles,6.0,5.0,Finished
154163,2024-06-06T17:10:00+00:00,Cleveland Guardians,Kansas City Royals,3.0,4.0,Finished
154162,2024-06-06T19:37:00+00:00,Oakland Athletics,Seattle Mariners,0.0,3.0,Finished
154164,2024-06-06T22:40:00+00:00,Pittsburgh Pirates,Los Angeles Dodgers,7.0,11.0,Finished
154165,2024-06-06T22:45:00+00:00,Washington Nationals,Atlanta Braves,2.0,5.0,Finished
154166,2024-06-06T23:05:00+00:00,New York Yankees,Minnesota Twins,8.0,5.0,Finished
154167,2024-06-06T23:10:00+00:00,Cincinnati Reds,Chicago Cubs,8.0,4.0,Finished
154168,2024-06-06T23:45:00+00:00,St.Louis Cardinals,Colorado Rockies,2.0,3.0,Finished
154169,2024-06-07T00:10:00+00:00,Chicago White Sox,Boston Red Sox,2.0,14.0,Finished
154170,2024-06-07T01:40:00+00:00,San Diego Padres,Arizona Diamondbacks,3.0,4.0,Finished
154171,2024-06-07T22:40:00+00:00,Detroit Tigers,Milwaukee Brewers,0.0,10.0,Finished
154172,2024-06-07T22:40:00+00:00,Pittsburgh Pirates,Minnesota Twins,3.0,0.0,Finished
154173,2024-06-07T22:45:00+00:00,Washington Nationals,Atlanta Braves,2.0,1.0,Finished
154174,2024-06-07T22:50:00+00:00,Tampa Bay Rays,Baltimore Orioles,3.0,6.0,Finished
154175,2024-06-07T23:05:00+00:00,New York Yankees,Los Angeles Dodgers,1.0,2.0,Finished
154176,2024-06-07T23:10:00+00:00,Cincinnati Reds,Chicago Cubs,3.0,2.0,Finished
154177,2024-06-07T23:10:00+00:00,Miami Marlins,Cleveland Guardians,3.0,2.0,Finished
154178,2024-06-08T00:05:00+00:00,Texas Rangers,San Francisco Giants,2.0,5.0,Finished
154179,2024-06-08T00:10:00+00:00,Chicago White Sox,Boston Red Sox,7.0,2.0,Finished
154180,2024-06-08T00:10:00+00:00,Kansas City Royals,Seattle Mariners,10.0,9.0,Finished
154181,2024-06-08T00:15:00+00:00,St.Louis Cardinals,Colorado Rockies,8.0,5.0,Finished
154182,2024-06-08T01:38:00+00:00,Los Angeles Angels,Houston Astros,1.0,7.0,Finished
154183,2024-06-08T01:40:00+00:00,Oakland Athletics,Toronto Blue Jays,2.0,1.0,Finished
154184,2024-06-08T01:40:00+00:00,San Diego Padres,Arizona Diamondbacks,10.0,3.0,Finished
154185,2024-06-08T17:10:00+00:00,New York Mets,Philadelphia Phillies,2.0,7.0,Finished
154186,2024-06-08T20:05:00+00:00,Pittsburgh Pirates,Minnesota Twins,4.0,0.0,Finished
154187,2024-06-08T20:05:00+00:00,Texas Rangers,San Francisco Giants,1.0,3.0,Finished
154188,2024-06-08T20:05:00+00:00,Washington Nationals,Atlanta Braves,7.0,3.0,Finished
154189,2024-06-08T20:07:00+00:00,Oakland Athletics,Toronto Blue Jays,0.0,7.0,Finished
154190,2024-06-08T20:10:00+00:00,Chicago White Sox,Boston Red Sox,6.0,1.0,Finished
154191,2024-06-08T20:10:00+00:00,Cincinnati Reds,Chicago Cubs,4.0,3.0,Finished
154192,2024-06-08T20:10:00+00:00,Detroit Tigers,Milwaukee Brewers,4.0,5.0,Finished
154193,2024-06-08T20:10:00+00:00,Kansas City Royals,Seattle Mariners,8.0,4.0,Finished
154194,2024-06-08T20:10:00+00:00,Tampa Bay Rays,Baltimore Orioles,0.0,5.0,Finished
154195,2024-06-08T20:15:00+00:00,St.Louis Cardinals,Colorado Rockies,5.0,6.0,Finished
154196,2024-06-08T23:35:00+00:00,Miami Marlins,Cleveland Guardians,0.0,8.0,Finished
154197,2024-06-08T23:35:00+00:00,New York Yankees,Los Angeles Dodgers,3.0,11.0,Finished
154198,2024-06-09T00:40:00+00:00,San Diego Padres,Arizona Diamondbacks,13.0,1.0,Finished
154199,2024-06-09T02:07:00+00:00,Los Angeles Angels,Houston Astros,1.0,6.0,Finished
154200,2024-06-09T14:10:00+00:00,Philadelphia Phillies,New York Mets,5.0,6.0,Finished
154211,2024-06-09T17:05:00+00:00,Texas Rangers,San Francisco Giants,7.0,2.0,Finished
154202,2024-06-09T17:35:00+00:00,Pittsburgh Pirates,Minnesota Twins,5.0,11.0,Finished
154203,2024-06-09T17:35:00+00:00,Washington Nationals,Atlanta Braves,8.0,5.0,Finished
154204,2024-06-09T17:40:00+00:00,Cincinnati Reds,Chicago Cubs,2.0,4.0,Finished
154205,2024-06-09T17:40:00+00:00,Detroit Tigers,Milwaukee Brewers,10.0,2.0,Finished
154206,2024-06-09T17:40:00+00:00,Miami Marlins,Cleveland Guardians,3.0,6.0,Finished
154207,2024-06-09T17:40:00+00:00,Tampa Bay Rays,Baltimore Orioles,2.0,9.0,Finished
154208,2024-06-09T18:10:00+00:00,Kansas City Royals,Seattle Mariners,5.0,6.0,Finished
154209,2024-06-09T18:10:00+00:00,Chicago White Sox,Boston Red Sox,4.0,6.0,Finished
154210,2024-06-09T18:15:00+00:00,St.Louis Cardinals,Colorado Rockies,5.0,1.0,Finished
154212,2024-06-09T20:07:00+00:00,Los Angeles Angels,Houston Astros,9.0,7.0,Finished
154213,2024-06-09T20:07:00+00:00,Oakland Athletics,Toronto Blue Jays,4.0,6.0,Finished
154214,2024-06-09T20:10:00+00:00,San Diego Padres,Arizona Diamondbacks,3.0,9.0,Finished
154201,2024-06-09T23:10:00+00:00,New York Yankees,Los Angeles Dodgers,6.0,4.0,Finished
154215,2024-06-10T22:50:00+00:00,Tampa Bay Rays,Baltimore Orioles,2.0,5.0,Finished
154216,2024-06-10T23:40:00+00:00,Minnesota Twins,Colorado Rockies,5.0,0.0,Finished
154217,2024-06-11T00:10:00+00:00,Kansas City Royals,New York Yankees,2.0,4.0,Finished
154218,2024-06-11T00:10:00+00:00,Milwaukee Brewers,Toronto Blue Jays,3.0,1.0,Finished
154219,2024-06-11T01:40:00+00:00,San Diego Padres,Oakland Athletics,6.0,1.0,Finished
154220,2024-06-11T01:40:00+00:00,Seattle Mariners,Chicago White Sox,8.0,4.0,Finished
154221,2024-06-11T01:45:00+00:00,San Francisco Giants,Houston Astros,4.0,3.0,Finished
154223,2024-06-11T22:35:00+00:00,Baltimore Orioles,Atlanta Braves,4.0,0.0,Finished
154224,2024-06-11T22:40:00+00:00,Detroit Tigers,Washington Nationals,4.0,5.0,Finished
154225,2024-06-11T22:50:00+00:00,Tampa Bay Rays,Chicago Cubs,5.0,2.0,Finished
154226,2024-06-11T23:10:00+00:00,New York Mets,Miami Marlins,2.0,4.0,Finished
154227,2024-06-11T23:10:00+00:00,Cincinnati Reds,Cleveland Guardians,3.0,5.0,Finished
154228,2024-06-11T23:10:00+00:00,Boston Red Sox,Philadelphia Phillies,1.0,4.0,Finished
154229,2024-06-11T23:40:00+00:00,Minnesota Twins,Colorado Rockies,4.0,5.0,Finished
154230,2024-06-11T23:45:00+00:00,St.Louis Cardinals,Pittsburgh Pirates,1.0,2.0,Finished
154231,2024-06-12T00:10:00+00:00,Kansas City Royals,New York Yankees,1.0,10.0,Finished
154232,2024-06-12T00:10:00+00:00,Milwaukee Brewers,Toronto Blue Jays,0.0,3.0,Finished
154222,2024-06-12T01:40:00+00:00,Arizona Diamondbacks,Los Angeles Angels,9.0,4.0,Finished
154233,2024-06-12T01:40:00+00:00,San Diego Padres,Oakland Athletics,4.0,3.0,Finished
154234,2024-06-12T01:40:00+00:00,Seattle Mariners,Chicago White Sox,4.0,3.0,Finished
154235,2024-06-12T01:45:00+00:00,San Francisco Giants,Houston Astros,1.0,3.0,Finished
154236,2024-06-12T02:10:00+00:00,Los Angeles Dodgers,Texas Rangers,15.0,2.0,Finished
154237,2024-06-12T17:10:00+00:00,Minnesota Twins,Colorado Rockies,17.0,9.0,Finished
154238,2024-06-12T18:10:00+00:00,Milwaukee Brewers,Toronto Blue Jays,5.0,4.0,Finished
154239,2024-06-12T19:45:00+00:00,San Francisco Giants,Houston Astros,5.0,3.0,Finished
154241,2024-06-12T20:10:00+00:00,San Diego Padres,Oakland Athletics,5.0,4.0,Finished
154242,2024-06-12T22:35:00+00:00,Baltimore Orioles,Atlanta Braves,4.0,2.0,Finished
154243,2024-06-12T22:40:00+00:00,Detroit Tigers,Washington Nationals,5.0,7.0,Finished
154244,2024-06-12T22:50:00+00:00,Tampa Bay Rays,Chicago Cubs,3.0,4.0,Finished
154245,2024-06-12T23:10:00+00:00,Boston Red Sox,Philadelphia Phillies,8.0,6.0,Finished
154246,2024-06-12T23:10:00+00:00,Cincinnati Reds,Cleveland Guardians,4.0,2.0,Finished
154247,2024-06-12T23:10:00+00:00,New York Mets,Miami Marlins,10.0,4.0,Finished
154248,2024-06-12T23:45:00+00:00,St.Louis Cardinals,Pittsburgh Pirates,4.0,2.0,Finished
154249,2024-06-13T00:10:00+00:00,Kansas City Royals,New York Yankees,5.0,11.0,Finished
154240,2024-06-13T01:40:00+00:00,Arizona Diamondbacks,Los Angeles Angels,3.0,8.0,Finished
154250,2024-06-13T01:40:00+00:00,Seattle Mariners,Chicago White Sox,2.0,1.0,Finished
154251,2024-06-13T02:10:00+00:00,Los Angeles Dodgers,Texas Rangers,2.0,3.0,Finished
154252,2024-06-13T17:05:00+00:00,Baltimore Orioles,Atlanta Braves,3.0,6.0,Finished
154253,2024-06-13T17:10:00+00:00,Detroit Tigers,Washington Nationals,7.0,2.0,Finished
154254,2024-06-13T18:10:00+00:00,Kansas City Royals,New York Yankees,4.0,3.0,Finished
154255,2024-06-13T18:15:00+00:00,St.Louis Cardinals,Pittsburgh Pirates,4.0,3.0,Finished
154257,2024-06-13T22:50:00+00:00,Tampa Bay Rays,Chicago Cubs,3.0,2.0,Finished
154258,2024-06-13T23:10:00+00:00,Boston Red Sox,Philadelphia Phillies,9.0,3.0,Finished
154259,2024-06-13T23:10:00+00:00,New York Mets,Miami Marlins,3.0,2.0,Finished
154260,2024-06-13T23:40:00+00:00,Minnesota Twins,Oakland Athletics,6.0,2.0,Finished
154256,2024-06-14T01:40:00+00:00,Arizona Diamondbacks,Los Angeles Angels,11.0,1.0,Finished
154261,2024-06-14T01:40:00+00:00,Seattle Mariners,Chicago White Sox,2.0,3.0,Finished
154262,2024-06-14T02:10:00+00:00,Los Angeles Dodgers,Texas Rangers,1.0,3.0,Finished
154263,2024-06-14T18:20:00+00:00,Chicago Cubs,St.Louis Cardinals,0.0,3.0,Finished
154269,2024-06-14T22:30:00+00:00,Boston Red Sox,New York Yankees,1.0,8.0,Finished
154266,2024-06-14T22:45:00+00:00,Washington Nationals,Miami Marlins,8.0,1.0,Finished
154267,2024-06-14T23:05:00+00:00,Baltimore Orioles,Philadelphia Phillies,3.0,5.0,Finished
154268,2024-06-14T23:07:00+00:00,Toronto Blue Jays,Cleveland Guardians,1.0,3.0,Finished
154270,2024-06-14T23:10:00+00:00,New York Mets,San Diego Padres,2.0,1.0,Finished
154271,2024-06-14T23:20:00+00:00,Atlanta Braves,Tampa Bay Rays,7.0,3.0,Finished
154265,2024-06-15T00:10:00+00:00,Houston Astros,Detroit Tigers,4.0,0.0,Finished
154272,2024-06-15T00:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,5.0,6.0,Finished
154273,2024-06-15T00:10:00+00:00,Minnesota Twins,Oakland Athletics,6.0,5.0,Finished
154274,2024-06-15T00:40:00+00:00,Colorado Rockies,Pittsburgh Pirates,2.0,5.0,Finished
154264,2024-06-15T01:40:00+00:00,Arizona Diamondbacks,Chicago White Sox,7.0,1.0,Finished
154275,2024-06-15T02:10:00+00:00,Los Angeles Dodgers,Kansas City Royals,4.0,3.0,Finished
154276,2024-06-15T02:10:00+00:00,Seattle Mariners,Texas Rangers,3.0,2.0,Finished
154277,2024-06-15T02:15:00+00:00,San Francisco Giants,Los Angeles Angels,6.0,8.0,Finished
154279,2024-06-15T18:20:00+00:00,Chicago Cubs,St.Louis Cardinals,5.0,1.0,Finished
154280,2024-06-15T19:07:00+00:00,Toronto Blue Jays,Cleveland Guardians,5.0,0.0,Finished
154283,2024-06-15T20:05:00+00:00,Baltimore Orioles,Philadelphia Phillies,6.0,2.0,Finished
154284,2024-06-15T20:05:00+00:00,San Francisco Giants,Los Angeles Angels,3.0,4.0,Finished
154285,2024-06-15T20:05:00+00:00,Washington Nationals,Miami Marlins,4.0,0.0,Finished
154282,2024-06-15T20:10:00+00:00,Houston Astros,Detroit Tigers,5.0,13.0,Finished
154286,2024-06-15T20:10:00+00:00,New York Mets,San Diego Padres,5.0,1.0,Finished
154287,2024-06-15T20:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,3.0,1.0,Finished
154288,2024-06-15T20:10:00+00:00,Atlanta Braves,Tampa Bay Rays,9.0,2.0,Finished
154289,2024-06-15T23:15:00+00:00,Boston Red Sox,New York Yankees,8.0,4.0,Finished
154290,2024-06-15T23:15:00+00:00,Seattle Mariners,Texas Rangers,7.0,5.0,Finished
154291,2024-06-16T01:10:00+00:00,Colorado Rockies,Pittsburgh Pirates,16.0,4.0,Finished
154292,2024-06-16T01:10:00+00:00,Los Angeles Dodgers,Kansas City Royals,2.0,7.0,Finished
154281,2024-06-16T02:10:00+00:00,Arizona Diamondbacks,Chicago White Sox,2.0,9.0,Finished
154300,2024-06-16T17:05:00+00:00,Chicago Cubs,St.Louis Cardinals,1.0,2.0,Finished
154293,2024-06-16T17:35:00+00:00,Atlanta Braves,Tampa Bay Rays,6.0,8.0,Finished
154294,2024-06-16T17:35:00+00:00,Baltimore Orioles,Philadelphia Phillies,8.0,3.0,Finished
154295,2024-06-16T17:35:00+00:00,Washington Nationals,Miami Marlins,3.0,1.0,Finished
154296,2024-06-16T17:37:00+00:00,Toronto Blue Jays,Cleveland Guardians,7.0,6.0,Finished
154297,2024-06-16T17:40:00+00:00,New York Mets,San Diego Padres,11.0,6.0,Finished
154298,2024-06-16T18:10:00+00:00,Milwaukee Brewers,Cincinnati Reds,5.0,4.0,Finished
154299,2024-06-16T18:10:00+00:00,Minnesota Twins,Oakland Athletics,6.0,2.0,Finished
154304,2024-06-16T18:10:00+00:00,Houston Astros,Detroit Tigers,4.0,1.0,Finished
154301,2024-06-16T19:10:00+00:00,Colorado Rockies,Pittsburgh Pirates,2.0,8.0,Finished
154305,2024-06-16T20:05:00+00:00,San Francisco Giants,Los Angeles Angels,13.0,6.0,Finished
154302,2024-06-16T20:10:00+00:00,Arizona Diamondbacks,Chicago White Sox,12.0,5.0,Finished
154306,2024-06-16T20:10:00+00:00,Seattle Mariners,Texas Rangers,5.0,0.0,Finished
154307,2024-06-16T20:10:00+00:00,Los Angeles Dodgers,Kansas City Royals,3.0,0.0,Finished
154303,2024-06-16T23:10:00+00:00,Boston Red Sox,New York Yankees,9.0,3.0,Finished
154278,2024-06-16T23:40:00+00:00,Minnesota Twins,Oakland Athletics,8.0,7.0,Finished
154308,2024-06-17T22:40:00+00:00,Miami Marlins,St.Louis Cardinals,6.0,7.0,Finished
154309,2024-06-17T22:40:00+00:00,Philadelphia Phillies,San Diego Padres,9.0,2.0,Finished
154310,2024-06-17T22:40:00+00:00,Pittsburgh Pirates,Cincinnati Reds,4.0,1.0,Finished
154311,2024-06-17T23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,3.0,7.0,Finished
154312,2024-06-17T23:20:00+00:00,Atlanta Braves,Detroit Tigers,2.0,1.0,Finished
154313,2024-06-18T00:05:00+00:00,Chicago Cubs,San Francisco Giants,6.0,7.0,Finished
154314,2024-06-18T00:05:00+00:00,Texas Rangers,New York Mets,2.0,14.0,Finished
154315,2024-06-18T00:40:00+00:00,Colorado Rockies,Los Angeles Dodgers,5.0,9.0,Finished
154316,2024-06-18T01:38:00+00:00,Los Angeles Angels,Milwaukee Brewers,5.0,3.0,Finished
154318,2024-06-18T22:10:00+00:00,Miami Marlins,St.Louis Cardinals,9.0,8.0,Finished
154317,2024-06-18T22:40:00+00:00,Cleveland Guardians,Seattle Mariners,5.0,8.0,Finished
154319,2024-06-18T22:40:00+00:00,Philadelphia Phillies,San Diego Padres,4.0,3.0,Finished
154320,2024-06-18T22:40:00+00:00,Pittsburgh Pirates,Cincinnati Reds,1.0,2.0,Finished
154321,2024-06-18T22:45:00+00:00,Washington Nationals,Arizona Diamondbacks,0.0,5.0,Finished
154322,2024-06-18T23:05:00+00:00,New York Yankees,Baltimore Orioles,4.0,2.0,Finished
154323,2024-06-18T23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,3.0,4.0,Finished
154324,2024-06-18T23:20:00+00:00,Atlanta Braves,Detroit Tigers,2.0,1.0,Finished
154325,2024-06-18T23:40:00+00:00,Minnesota Twins,Tampa Bay Rays,7.0,6.0,Finished
154326,2024-06-19T00:05:00+00:00,Chicago Cubs,San Francisco Giants,5.0,2.0,Finished
154327,2024-06-19T00:05:00+00:00,Texas Rangers,New York Mets,6.0,7.0,Finished
154328,2024-06-19T00:10:00+00:00,Chicago White Sox,Houston Astros,2.0,0.0,Finished
154329,2024-06-19T00:40:00+00:00,Colorado Rockies,Los Angeles Dodgers,9.0,11.0,Finished
154330,2024-06-19T01:38:00+00:00,Los Angeles Angels,Milwaukee Brewers,3.0,6.0,Finished
154331,2024-06-19T01:40:00+00:00,Oakland Athletics,Kansas City Royals,7.0,5.0,Finished
154332,2024-06-19T16:20:00+00:00,Atlanta Braves,Detroit Tigers,7.0,0.0,Finished
154333,2024-06-19T16:35:00+00:00,Pittsburgh Pirates,Cincinnati Reds,1.0,0.0,Finished
154334,2024-06-19T16:40:00+00:00,Miami Marlins,St.Louis Cardinals,4.0,3.0,Finished
154335,2024-06-19T17:05:00+00:00,Philadelphia Phillies,San Diego Padres,2.0,5.0,Finished
154336,2024-06-19T18:20:00+00:00,Chicago Cubs,San Francisco Giants,6.0,5.0,Finished
154338,2024-06-19T20:05:00+00:00,Washington Nationals,Arizona Diamondbacks,3.0,1.0,Finished
154337,2024-06-19T22:40:00+00:00,Cleveland Guardians,Seattle Mariners,8.0,0.0,Finished
154339,2024-06-19T23:05:00+00:00,New York Yankees,Baltimore Orioles,6.0,7.0,Finished
154340,2024-06-19T23:07:00+00:00,Toronto Blue Jays,Boston Red Sox,3.0,7.0,Finished
154341,2024-06-19T23:40:00+00:00,Minnesota Twins,Tampa Bay Rays,2.0,3.0,Finished
154342,2024-06-20T00:05:00+00:00,Texas Rangers,New York Mets,5.0,3.0,Finished
154343,2024-06-20T00:10:00+00:00,Chicago White Sox,Houston Astros,1.0,4.0,Finished
154344,2024-06-20T00:40:00+00:00,Colorado Rockies,Los Angeles Dodgers,7.0,6.0,Finished
154345,2024-06-20T01:38:00+00:00,Los Angeles Angels,Milwaukee Brewers,0.0,2.0,Finished
154346,2024-06-20T01:40:00+00:00,Oakland Athletics,Kansas City Royals,5.0,1.0,Finished
154347,2024-06-20T17:05:00+00:00,Washington Nationals,Arizona Diamondbacks,2.0,5.0,Finished
154348,2024-06-20T17:10:00+00:00,Minnesota Twins,Tampa Bay Rays,6.0,7.0,Finished
154352,2024-06-20T17:10:00+00:00,Cleveland Guardians,Seattle Mariners,6.0,3.0,Finished
154349,2024-06-20T18:10:00+00:00,Chicago White Sox,Houston Astros,3.0,5.0,Finished
154350,2024-06-20T19:10:00+00:00,Colorado Rockies,Los Angeles Dodgers,3.0,5.0,Finished
154351,2024-06-20T19:37:00+00:00,Oakland Athletics,Kansas City Royals,2.0,3.0,Finished
154353,2024-06-20T20:05:00+00:00,New York Yankees,Baltimore Orioles,5.0,17.0,Finished
154354,2024-06-20T23:15:00+00:00,St.Louis Cardinals,San Francisco Giants,6.0,5.0,Finished
154355,2024-06-21T01:40:00+00:00,San Diego Padres,Milwaukee Brewers,7.0,6.0,Finished
154356,2024-06-21T18:20:00+00:00,Chicago Cubs,New York Mets,1.0,11.0,Finished
154359,2024-06-21T22:40:00+00:00,Detroit Tigers,Chicago White Sox,2.0,1.0,Finished
154360,2024-06-21T22:40:00+00:00,Philadelphia Phillies,Arizona Diamondbacks,4.0,5.0,Finished
154361,2024-06-21T22:40:00+00:00,Pittsburgh Pirates,Tampa Bay Rays,3.0,10.0,Finished
154362,2024-06-21T23:05:00+00:00,New York Yankees,Atlanta Braves,1.0,8.0,Finished
154357,2024-06-21T23:10:00+00:00,Cleveland Guardians,Toronto Blue Jays,7.0,1.0,Finished
154363,2024-06-21T23:10:00+00:00,Cincinnati Reds,Boston Red Sox,5.0,2.0,Finished
154364,2024-06-21T23:10:00+00:00,Miami Marlins,Seattle Mariners,3.0,2.0,Finished
154365,2024-06-22T00:05:00+00:00,Texas Rangers,Kansas City Royals,6.0,2.0,Finished
154358,2024-06-22T00:10:00+00:00,Houston Astros,Baltimore Orioles,14.0,11.0,Finished
154366,2024-06-22T00:40:00+00:00,Colorado Rockies,Washington Nationals,5.0,11.0,Finished
154367,2024-06-22T01:40:00+00:00,Oakland Athletics,Minnesota Twins,6.0,5.0,Finished
154368,2024-06-22T01:40:00+00:00,San Diego Padres,Milwaukee Brewers,9.0,5.0,Finished
154369,2024-06-22T02:10:00+00:00,Los Angeles Dodgers,Los Angeles Angels,2.0,3.0,Finished
154370,2024-06-22T17:10:00+00:00,Detroit Tigers,Chicago White Sox,1.0,5.0,Finished
154371,2024-06-22T18:15:00+00:00,St.Louis Cardinals,San Francisco Giants,9.0,4.0,Finished
154372,2024-06-22T18:20:00+00:00,Chicago Cubs,New York Mets,8.0,1.0,Finished
154375,2024-06-22T20:05:00+00:00,Texas Rangers,Kansas City Royals,6.0,0.0,Finished
154376,2024-06-22T20:05:00+00:00,Pittsburgh Pirates,Tampa Bay Rays,4.0,3.0,Finished
154377,2024-06-22T20:05:00+00:00,Philadelphia Phillies,Arizona Diamondbacks,12.0,1.0,Finished
154378,2024-06-22T20:07:00+00:00,Oakland Athletics,Minnesota Twins,2.0,10.0,Finished
154373,2024-06-22T20:10:00+00:00,Cleveland Guardians,Toronto Blue Jays,6.0,3.0,Finished
154374,2024-06-22T20:10:00+00:00,Houston Astros,Baltimore Orioles,5.0,1.0,Finished
154379,2024-06-22T20:10:00+00:00,Cincinnati Reds,Boston Red Sox,3.0,4.0,Finished
154380,2024-06-22T20:10:00+00:00,Miami Marlins,Seattle Mariners,0.0,9.0,Finished
154381,2024-06-22T23:15:00+00:00,New York Yankees,Atlanta Braves,8.0,3.0,Finished
154382,2024-06-22T23:15:00+00:00,San Diego Padres,Milwaukee Brewers,6.0,4.0,Finished
154383,2024-06-23T01:10:00+00:00,Colorado Rockies,Washington Nationals,8.0,7.0,Finished
154384,2024-06-23T02:10:00+00:00,Los Angeles Dodgers,Los Angeles Angels,7.0,2.0,Finished
154386,2024-06-23T15:35:00+00:00,Philadelphia Phillies,Arizona Diamondbacks,4.0,1.0,Finished
154385,2024-06-23T17:35:00+00:00,Pittsburgh Pirates,Tampa Bay Rays,1.0,3.0,Finished
154387,2024-06-23T17:35:00+00:00,New York Yankees,Atlanta Braves,1.0,3.0,Finished
154388,2024-06-23T17:40:00+00:00,Cincinnati Reds,Boston Red Sox,4.0,7.0,Finished
154389,2024-06-23T17:40:00+00:00,Detroit Tigers,Chicago White Sox,11.0,2.0,Finished
154390,2024-06-23T17:40:00+00:00,Miami Marlins,Seattle Mariners,6.0,4.0,Finished
154396,2024-06-23T17:40:00+00:00,Cleveland Guardians,Toronto Blue Jays,6.0,5.0,Finished
154395,2024-06-23T18:10:00+00:00,Houston Astros,Baltimore Orioles,8.0,1.0,Finished
154391,2024-06-23T18:15:00+00:00,St.Louis Cardinals,San Francisco Giants,5.0,3.0,Finished
154393,2024-06-23T18:35:00+00:00,Texas Rangers,Kansas City Royals,4.0,0.0,Finished
154394,2024-06-23T19:10:00+00:00,Colorado Rockies,Washington Nationals,1.0,2.0,Finished
154397,2024-06-23T20:07:00+00:00,Oakland Athletics,Minnesota Twins,0.0,3.0,Finished
154398,2024-06-23T20:10:00+00:00,San Diego Padres,Milwaukee Brewers,2.0,6.0,Finished
154392,2024-06-23T23:10:00+00:00,Chicago Cubs,New York Mets,2.0,5.0,Finished
154399,2024-06-24T22:35:00+00:00,Baltimore Orioles,Cleveland Guardians,2.0,3.0,Finished
154400,2024-06-24T22:40:00+00:00,Detroit Tigers,Philadelphia Phillies,1.0,8.0,Finished
154401,2024-06-24T22:50:00+00:00,Tampa Bay Rays,Seattle Mariners,4.0,3.0,Finished
154402,2024-06-24T23:10:00+00:00,Boston Red Sox,Toronto Blue Jays,7.0,6.0,Finished
