game_id,date,home_team,away_team,home_score,away_score,status
745661,2024-05-22,Oakland Athletics,Colorado Rockies,3,4,Final
746143,2024-05-22,Los Angeles Dodgers,Arizona Diamondbacks,0,6,Final
745500,2024-05-23,Pittsburgh Pirates,San Francisco Giants,6,7,Final
745741,2024-05-23,New York Yankees,Seattle Mariners,5,0,Final
745573,2024-05-23,Philadelphia Phillies,Texas Rangers,5,2,Final
746714,2024-05-23,Cincinnati Reds,San Diego Padres,4,6,Final
746874,2024-05-23,Chicago Cubs,Atlanta Braves,0,3,Final
745660,2024-05-23,Oakland Athletics,Colorado Rockies,10,9,Final
746474,2024-05-23,Detroit Tigers,Toronto Blue Jays,1,9,Final
746792,2024-05-23,Chicago White Sox,Baltimore Orioles,6,8,Final
746475,2024-05-24,Detroit Tigers,Toronto Blue Jays,6,2,Final
745501,2024-05-24,Pittsburgh Pirates,Atlanta Braves,11,5,Final
744853,2024-05-24,Washington Nationals,Seattle Mariners,6,1,Final
745087,2024-05-24,Tampa Bay Rays,Kansas City Royals,1,8,Final
746713,2024-05-24,Cincinnati Reds,Los Angeles Dodgers,9,6,Final
745822,2024-05-24,New York Mets,San Francisco Giants,7,8,Final
745905,2024-05-24,Minnesota Twins,Texas Rangers,3,2,Final
746956,2024-05-24,Boston Red Sox,Milwaukee Brewers,2,7,Final
746793,2024-05-24,Chicago White Sox,Baltimore Orioles,4,6,Final
746558,2024-05-24,Colorado Rockies,Philadelphia Phillies,3,2,Final
746227,2024-05-24,Los Angeles Angels,Cleveland Guardians,4,10,Final
745663,2024-05-24,Oakland Athletics,Houston Astros,3,6,Final
747200,2024-05-24,Arizona Diamondbacks,Miami Marlins,0,3,Final
745415,2024-05-24,San Diego Padres,New York Yankees,0,8,Final
745175,2024-05-24,St. Louis Cardinals,Chicago Cubs,0,0,Final
746470,2024-05-25,Detroit Tigers,Toronto Blue Jays,2,1,Final
745823,2024-05-25,New York Mets,San Francisco Giants,2,7,Final
745901,2024-05-25,Minnesota Twins,Texas Rangers,5,3,Final
746794,2024-05-25,Chicago White Sox,Baltimore Orioles,3,5,Final
744851,2024-05-25,Washington Nationals,Seattle Mariners,3,1,Final
745493,2024-05-25,Pittsburgh Pirates,Atlanta Braves,4,1,Final
745658,2024-05-25,Oakland Athletics,Houston Astros,3,1,Final
745086,2024-05-25,Tampa Bay Rays,Kansas City Royals,4,7,Final
746958,2024-05-25,Boston Red Sox,Milwaukee Brewers,3,6,Final
746710,2024-05-25,Cincinnati Reds,Los Angeles Dodgers,3,1,Final
745176,2024-05-25,St. Louis Cardinals,Chicago Cubs,7,6,Final
746556,2024-05-25,Colorado Rockies,Philadelphia Phillies,4,8,Final
746226,2024-05-25,Los Angeles Angels,Cleveland Guardians,3,4,Final
745411,2024-05-25,San Diego Padres,New York Yankees,1,4,Final
747199,2024-05-25,Arizona Diamondbacks,Miami Marlins,3,2,Final
746469,2024-05-26,Detroit Tigers,Toronto Blue Jays,14,11,Final
746711,2024-05-26,Cincinnati Reds,Los Angeles Dodgers,4,1,Final
744855,2024-05-26,Washington Nationals,Seattle Mariners,5,9,Final
745498,2024-05-26,Pittsburgh Pirates,Atlanta Braves,1,8,Final
746957,2024-05-26,Boston Red Sox,Milwaukee Brewers,2,1,Final
745824,2024-05-26,New York Mets,San Francisco Giants,4,3,Final
745088,2024-05-26,Tampa Bay Rays,Kansas City Royals,4,1,Final
745902,2024-05-26,Minnesota Twins,Texas Rangers,2,6,Final
746789,2024-05-26,Chicago White Sox,Baltimore Orioles,1,4,Final
746557,2024-05-26,Colorado Rockies,Philadelphia Phillies,5,2,Final
746230,2024-05-26,Los Angeles Angels,Cleveland Guardians,4,5,Final
745653,2024-05-26,Oakland Athletics,Houston Astros,2,5,Final
747197,2024-05-26,Arizona Diamondbacks,Miami Marlins,1,3,Final
745413,2024-05-26,San Diego Padres,New York Yankees,5,2,Final
745172,2024-05-26,St. Louis Cardinals,Chicago Cubs,4,3,Final
747034,2024-05-27,Baltimore Orioles,Boston Red Sox,11,3,Final
745904,2024-05-27,Minnesota Twins,Kansas City Royals,6,5,Final
746788,2024-05-27,Chicago White Sox,Toronto Blue Jays,1,5,Final
746549,2024-05-27,Colorado Rockies,Cleveland Guardians,8,6,Final
746708,2024-05-27,Cincinnati Reds,St. Louis Cardinals,3,1,Final
747118,2024-05-27,Atlanta Braves,Washington Nationals,4,8,Final
745986,2024-05-27,Milwaukee Brewers,Chicago Cubs,5,1,Final
745338,2024-05-27,San Francisco Giants,Philadelphia Phillies,8,4,Final
745416,2024-05-27,San Diego Padres,Miami Marlins,2,1,Final
745254,2024-05-27,Seattle Mariners,Houston Astros,3,2,Final
745816,2024-05-27,New York Mets,Los Angeles Dodgers,0,0,Final
745818,2024-05-28,New York Mets,Los Angeles Dodgers,2,5,Final
745816,2024-05-28,New York Mets,Los Angeles Dodgers,0,3,Final
747033,2024-05-28,Baltimore Orioles,Boston Red Sox,3,8,Final
746709,2024-05-28,Cincinnati Reds,St. Louis Cardinals,1,7,Final
745091,2024-05-28,Tampa Bay Rays,Oakland Athletics,0,3,Final
747115,2024-05-28,Atlanta Braves,Washington Nationals,2,0,Final
745903,2024-05-28,Minnesota Twins,Kansas City Royals,4,2,Final
746791,2024-05-28,Chicago White Sox,Toronto Blue Jays,2,7,Final
745987,2024-05-28,Milwaukee Brewers,Chicago Cubs,3,6,Final
745017,2024-05-28,Texas Rangers,Arizona Diamondbacks,4,2,Final
746552,2024-05-28,Colorado Rockies,Cleveland Guardians,7,13,Final
746229,2024-05-28,Los Angeles Angels,New York Yankees,4,3,Final
745258,2024-05-28,Seattle Mariners,Houston Astros,4,2,Final
745412,2024-05-28,San Diego Padres,Miami Marlins,4,0,Final
745337,2024-05-28,San Francisco Giants,Philadelphia Phillies,1,0,Final
746468,2024-05-28,Detroit Tigers,Pittsburgh Pirates,0,0,Final
746467,2024-05-29,Detroit Tigers,Pittsburgh Pirates,8,0,Final
746468,2024-05-29,Detroit Tigers,Pittsburgh Pirates,2,10,Final
746706,2024-05-29,Cincinnati Reds,St. Louis Cardinals,3,5,Final
745011,2024-05-29,Texas Rangers,Arizona Diamondbacks,6,1,Final
745333,2024-05-29,San Francisco Giants,Philadelphia Phillies,1,6,Final
745817,2024-05-29,New York Mets,Los Angeles Dodgers,3,10,Final
745414,2024-05-29,San Diego Padres,Miami Marlins,1,9,Final
747031,2024-05-29,Baltimore Orioles,Boston Red Sox,6,1,Final
745084,2024-05-29,Tampa Bay Rays,Oakland Athletics,4,3,Final
747117,2024-05-29,Atlanta Braves,Washington Nationals,2,7,Final
745900,2024-05-29,Minnesota Twins,Kansas City Royals,1,6,Final
746790,2024-05-29,Chicago White Sox,Toronto Blue Jays,1,3,Final
745988,2024-05-29,Milwaukee Brewers,Chicago Cubs,10,6,Final
746551,2024-05-29,Colorado Rockies,Cleveland Guardians,7,4,Final
746228,2024-05-29,Los Angeles Angels,New York Yankees,1,2,Final
745250,2024-05-29,Seattle Mariners,Houston Astros,2,1,Final
745081,2024-05-30,Tampa Bay Rays,Oakland Athletics,6,5,Final
745898,2024-05-30,Minnesota Twins,Kansas City Royals,7,6,Final
745985,2024-05-30,Milwaukee Brewers,Chicago Cubs,6,4,Final
745249,2024-05-30,Seattle Mariners,Houston Astros,0,4,Final
746954,2024-05-30,Boston Red Sox,Detroit Tigers,0,5,Final
745819,2024-05-30,New York Mets,Arizona Diamondbacks,3,2,Final
747114,2024-05-30,Atlanta Braves,Washington Nationals,1,3,Final
746225,2024-05-30,Los Angeles Angels,New York Yankees,3,8,Final
746877,2024-05-31,Chicago Cubs,Cincinnati Reds,4,5,Final
745574,2024-05-31,Philadelphia Phillies,St. Louis Cardinals,4,2,Final
747032,2024-05-31,Baltimore Orioles,Tampa Bay Rays,3,1,Final
744928,2024-05-31,Toronto Blue Jays,Pittsburgh Pirates,5,3,Final
746955,2024-05-31,Boston Red Sox,Detroit Tigers,7,3,Final
746635,2024-05-31,Cleveland Guardians,Washington Nationals,7,1,Final
745820,2024-05-31,New York Mets,Arizona Diamondbacks,10,9,Final
746059,2024-05-31,Miami Marlins,Texas Rangers,8,2,Final
747116,2024-05-31,Atlanta Braves,Oakland Athletics,4,2,Final
746303,2024-05-31,Kansas City Royals,San Diego Padres,8,11,Final
746387,2024-05-31,Houston Astros,Minnesota Twins,1,6,Final
745983,2024-05-31,Milwaukee Brewers,Chicago White Sox,12,5,Final
746140,2024-05-31,Los Angeles Dodgers,Colorado Rockies,1,4,Final
745253,2024-05-31,Seattle Mariners,Los Angeles Angels,5,4,Final
745331,2024-05-31,San Francisco Giants,New York Yankees,2,6,Final
744932,2024-06-01,Toronto Blue Jays,Pittsburgh Pirates,1,8,Final
747029,2024-06-01,Baltimore Orioles,Tampa Bay Rays,9,5,Final
746952,2024-06-01,Boston Red Sox,Detroit Tigers,6,3,Final
746629,2024-06-01,Cleveland Guardians,Washington Nationals,3,2,Final
745812,2024-06-01,New York Mets,Arizona Diamondbacks,5,10,Final
746305,2024-06-01,Kansas City Royals,San Diego Padres,3,7,Final
746384,2024-06-01,Houston Astros,Minnesota Twins,5,2,Final
747111,2024-06-01,Atlanta Braves,Oakland Athletics,9,11,Final
746062,2024-06-01,Miami Marlins,Texas Rangers,0,7,Final
745980,2024-06-01,Milwaukee Brewers,Chicago White Sox,4,3,Final
746870,2024-06-01,Chicago Cubs,Cincinnati Reds,7,5,Final
745251,2024-06-01,Seattle Mariners,Los Angeles Angels,9,0,Final
745575,2024-06-01,Philadelphia Phillies,St. Louis Cardinals,6,1,Final
745332,2024-06-01,San Francisco Giants,New York Yankees,3,7,Final
746138,2024-06-01,Los Angeles Dodgers,Colorado Rockies,4,1,Final
746383,2024-06-02,Houston Astros,Minnesota Twins,3,4,Final
746953,2024-06-02,Boston Red Sox,Detroit Tigers,4,8,Final
747030,2024-06-02,Baltimore Orioles,Tampa Bay Rays,3,4,Final
747110,2024-06-02,Atlanta Braves,Oakland Athletics,3,1,Final
744929,2024-06-02,Toronto Blue Jays,Pittsburgh Pirates,5,4,Final
746632,2024-06-02,Cleveland Guardians,Washington Nationals,2,5,Final
745813,2024-06-02,New York Mets,Arizona Diamondbacks,4,5,Final
746061,2024-06-02,Miami Marlins,Texas Rangers,0,6,Final
746301,2024-06-02,Kansas City Royals,San Diego Padres,4,3,Final
745984,2024-06-02,Milwaukee Brewers,Chicago White Sox,6,3,Final
746871,2024-06-02,Chicago Cubs,Cincinnati Reds,2,5,Final
745330,2024-06-02,San Francisco Giants,New York Yankees,5,7,Final
746141,2024-06-02,Los Angeles Dodgers,Colorado Rockies,4,0,Final
745252,2024-06-02,Seattle Mariners,Los Angeles Angels,5,1,Final
745572,2024-06-02,Philadelphia Phillies,St. Louis Cardinals,4,5,Final
745569,2024-06-03,Philadelphia Phillies,Milwaukee Brewers,3,1,Final
744854,2024-06-03,Washington Nationals,New York Mets,7,8,Final
744930,2024-06-03,Toronto Blue Jays,Baltimore Orioles,2,7,Final
745009,2024-06-03,Texas Rangers,Detroit Tigers,1,2,Final
746382,2024-06-03,Houston Astros,St. Louis Cardinals,7,4,Final
746548,2024-06-03,Colorado Rockies,Cincinnati Reds,3,13,Final
746224,2024-06-03,Los Angeles Angels,San Diego Padres,2,1,Final
747194,2024-06-03,Arizona Diamondbacks,San Francisco Giants,4,2,Final
746630,2024-06-04,Cleveland Guardians,Kansas City Royals,8,5,Final
745497,2024-06-04,Pittsburgh Pirates,Los Angeles Dodgers,1,0,Final
746060,2024-06-04,Miami Marlins,Tampa Bay Rays,5,9,Final
745568,2024-06-04,Philadelphia Phillies,Milwaukee Brewers,2,1,Final
744850,2024-06-04,Washington Nationals,New York Mets,3,6,Final
745739,2024-06-04,New York Yankees,Minnesota Twins,5,1,Final
744931,2024-06-04,Toronto Blue Jays,Baltimore Orioles,1,10,Final
746949,2024-06-04,Boston Red Sox,Atlanta Braves,3,8,Final
745010,2024-06-04,Texas Rangers,Detroit Tigers,1,3,Final
746872,2024-06-04,Chicago Cubs,Chicago White Sox,7,6,Final
746380,2024-06-04,Houston Astros,St. Louis Cardinals,8,5,Final
746550,2024-06-04,Colorado Rockies,Cincinnati Reds,1,4,Final
746222,2024-06-04,Los Angeles Angels,San Diego Padres,4,2,Final
745656,2024-06-04,Oakland Athletics,Seattle Mariners,3,4,Final
747196,2024-06-04,Arizona Diamondbacks,San Francisco Giants,8,5,Final
746950,2024-06-05,Boston Red Sox,Atlanta Braves,9,0,Final
746379,2024-06-05,Houston Astros,St. Louis Cardinals,2,4,Final
746544,2024-06-05,Colorado Rockies,Cincinnati Reds,7,12,Final
747195,2024-06-05,Arizona Diamondbacks,San Francisco Giants,3,9,Final
744852,2024-06-05,Washington Nationals,New York Mets,1,9,Final
745570,2024-06-05,Philadelphia Phillies,Milwaukee Brewers,2,0,Final
745494,2024-06-05,Pittsburgh Pirates,Los Angeles Dodgers,10,6,Final
746056,2024-06-05,Miami Marlins,Tampa Bay Rays,3,5,Final
745740,2024-06-05,New York Yankees,Minnesota Twins,9,5,Final
744927,2024-06-05,Toronto Blue Jays,Baltimore Orioles,3,2,Final
745007,2024-06-05,Texas Rangers,Detroit Tigers,9,1,Final
746873,2024-06-05,Chicago Cubs,Chicago White Sox,7,6,Final
746221,2024-06-05,Los Angeles Angels,San Diego Padres,3,2,Final
745654,2024-06-05,Oakland Athletics,Seattle Mariners,2,1,Final
746628,2024-06-05,Cleveland Guardians,Kansas City Royals,0,0,Final
744923,2024-06-06,Toronto Blue Jays,Baltimore Orioles,6,5,Final
746631,2024-06-06,Cleveland Guardians,Kansas City Royals,3,4,Final
745657,2024-06-06,Oakland Athletics,Seattle Mariners,0,3,Final
745495,2024-06-06,Pittsburgh Pirates,Los Angeles Dodgers,7,11,Final
744844,2024-06-06,Washington Nationals,Atlanta Braves,2,5,Final
745738,2024-06-06,New York Yankees,Minnesota Twins,8,5,Final
746707,2024-06-06,Cincinnati Reds,Chicago Cubs,8,4,Final
745174,2024-06-06,St. Louis Cardinals,Colorado Rockies,2,3,Final
746784,2024-06-06,Chicago White Sox,Boston Red Sox,2,14,Final
745408,2024-06-06,San Diego Padres,Arizona Diamondbacks,3,4,Final
745169,2024-06-07,St. Louis Cardinals,Colorado Rockies,8,5,Final
745496,2024-06-07,Pittsburgh Pirates,Minnesota Twins,3,0,Final
746466,2024-06-07,Detroit Tigers,Milwaukee Brewers,0,10,Final
744845,2024-06-07,Washington Nationals,Atlanta Braves,2,1,Final
745083,2024-06-07,Tampa Bay Rays,Baltimore Orioles,3,6,Final
745737,2024-06-07,New York Yankees,Los Angeles Dodgers,1,2,Final
746704,2024-06-07,Cincinnati Reds,Chicago Cubs,3,2,Final
746053,2024-06-07,Miami Marlins,Cleveland Guardians,3,2,Final
745008,2024-06-07,Texas Rangers,San Francisco Giants,2,5,Final
746302,2024-06-07,Kansas City Royals,Seattle Mariners,10,9,Final
746785,2024-06-07,Chicago White Sox,Boston Red Sox,7,2,Final
746220,2024-06-07,Los Angeles Angels,Houston Astros,1,7,Final
745406,2024-06-07,San Diego Padres,Arizona Diamondbacks,10,3,Final
745655,2024-06-07,Oakland Athletics,Toronto Blue Jays,2,1,Final
745814,2024-06-08,New York Mets,Philadelphia Phillies,2,7,Final
745001,2024-06-08,Texas Rangers,San Francisco Giants,1,3,Final
745492,2024-06-08,Pittsburgh Pirates,Minnesota Twins,4,0,Final
744848,2024-06-08,Washington Nationals,Atlanta Braves,7,3,Final
745652,2024-06-08,Oakland Athletics,Toronto Blue Jays,0,7,Final
746703,2024-06-08,Cincinnati Reds,Chicago Cubs,4,3,Final
746300,2024-06-08,Kansas City Royals,Seattle Mariners,8,4,Final
745082,2024-06-08,Tampa Bay Rays,Baltimore Orioles,0,5,Final
746786,2024-06-08,Chicago White Sox,Boston Red Sox,6,1,Final
746461,2024-06-08,Detroit Tigers,Milwaukee Brewers,4,5,Final
745166,2024-06-08,St. Louis Cardinals,Colorado Rockies,5,6,Final
746057,2024-06-08,Miami Marlins,Cleveland Guardians,0,8,Final
745735,2024-06-08,New York Yankees,Los Angeles Dodgers,3,11,Final
745410,2024-06-08,San Diego Padres,Arizona Diamondbacks,13,1,Final
746223,2024-06-08,Los Angeles Angels,Houston Astros,1,6,Final
745571,2024-06-09,Philadelphia Phillies,New York Mets,5,6,Final
745003,2024-06-09,Texas Rangers,San Francisco Giants,7,2,Final
745491,2024-06-09,Pittsburgh Pirates,Minnesota Twins,5,11,Final
744849,2024-06-09,Washington Nationals,Atlanta Braves,8,5,Final
746705,2024-06-09,Cincinnati Reds,Chicago Cubs,2,4,Final
745085,2024-06-09,Tampa Bay Rays,Baltimore Orioles,2,9,Final
746054,2024-06-09,Miami Marlins,Cleveland Guardians,3,6,Final
746463,2024-06-09,Detroit Tigers,Milwaukee Brewers,10,2,Final
746297,2024-06-09,Kansas City Royals,Seattle Mariners,5,6,Final
746787,2024-06-09,Chicago White Sox,Boston Red Sox,4,6,Final
745167,2024-06-09,St. Louis Cardinals,Colorado Rockies,5,1,Final
746216,2024-06-09,Los Angeles Angels,Houston Astros,9,7,Final
745651,2024-06-09,Oakland Athletics,Toronto Blue Jays,4,6,Final
745407,2024-06-09,San Diego Padres,Arizona Diamondbacks,3,9,Final
745736,2024-06-09,New York Yankees,Los Angeles Dodgers,6,4,Final
745080,2024-06-10,Tampa Bay Rays,Baltimore Orioles,2,5,Final
745897,2024-06-10,Minnesota Twins,Colorado Rockies,5,0,Final
746295,2024-06-10,Kansas City Royals,New York Yankees,2,4,Final
745982,2024-06-10,Milwaukee Brewers,Toronto Blue Jays,3,1,Final
745409,2024-06-10,San Diego Padres,Oakland Athletics,6,1,Final
745248,2024-06-10,Seattle Mariners,Chicago White Sox,8,4,Final
745334,2024-06-10,San Francisco Giants,Houston Astros,4,3,Final
747027,2024-06-11,Baltimore Orioles,Atlanta Braves,4,0,Final
746464,2024-06-11,Detroit Tigers,Washington Nationals,4,5,Final
745077,2024-06-11,Tampa Bay Rays,Chicago Cubs,5,2,Final
746702,2024-06-11,Cincinnati Reds,Cleveland Guardians,3,5,Final
746951,2024-06-11,Boston Red Sox,Philadelphia Phillies,1,4,Final
745815,2024-06-11,New York Mets,Miami Marlins,2,4,Final
745899,2024-06-11,Minnesota Twins,Colorado Rockies,4,5,Final
745170,2024-06-11,St. Louis Cardinals,Pittsburgh Pirates,1,2,Final
746296,2024-06-11,Kansas City Royals,New York Yankees,1,10,Final
745981,2024-06-11,Milwaukee Brewers,Toronto Blue Jays,0,3,Final
747190,2024-06-11,Arizona Diamondbacks,Los Angeles Angels,9,4,Final
745404,2024-06-11,San Diego Padres,Oakland Athletics,4,3,Final
745244,2024-06-11,Seattle Mariners,Chicago White Sox,4,3,Final
745327,2024-06-11,San Francisco Giants,Houston Astros,1,3,Final
746139,2024-06-11,Los Angeles Dodgers,Texas Rangers,15,2,Final
745896,2024-06-12,Minnesota Twins,Colorado Rockies,17,9,Final
745978,2024-06-12,Milwaukee Brewers,Toronto Blue Jays,5,4,Final
745328,2024-06-12,San Francisco Giants,Houston Astros,5,3,Final
745405,2024-06-12,San Diego Padres,Oakland Athletics,5,4,Final
747028,2024-06-12,Baltimore Orioles,Atlanta Braves,4,2,Final
746462,2024-06-12,Detroit Tigers,Washington Nationals,5,7,Final
745079,2024-06-12,Tampa Bay Rays,Chicago Cubs,3,4,Final
746701,2024-06-12,Cincinnati Reds,Cleveland Guardians,4,2,Final
746948,2024-06-12,Boston Red Sox,Philadelphia Phillies,8,6,Final
745811,2024-06-12,New York Mets,Miami Marlins,10,4,Final
745171,2024-06-12,St. Louis Cardinals,Pittsburgh Pirates,4,2,Final
746294,2024-06-12,Kansas City Royals,New York Yankees,5,11,Final
747193,2024-06-12,Arizona Diamondbacks,Los Angeles Angels,3,8,Final
745246,2024-06-12,Seattle Mariners,Chicago White Sox,2,1,Final
746137,2024-06-12,Los Angeles Dodgers,Texas Rangers,2,3,Final
747026,2024-06-13,Baltimore Orioles,Atlanta Braves,3,6,Final
746465,2024-06-13,Detroit Tigers,Washington Nationals,7,2,Final
746299,2024-06-13,Kansas City Royals,New York Yankees,4,3,Final
745168,2024-06-13,St. Louis Cardinals,Pittsburgh Pirates,4,3,Final
745075,2024-06-13,Tampa Bay Rays,Chicago Cubs,3,2,Final
746944,2024-06-13,Boston Red Sox,Philadelphia Phillies,9,3,Final
745809,2024-06-13,New York Mets,Miami Marlins,3,2,Final
745894,2024-06-13,Minnesota Twins,Oakland Athletics,6,2,Final
747192,2024-06-13,Arizona Diamondbacks,Los Angeles Angels,11,1,Final
745245,2024-06-13,Seattle Mariners,Chicago White Sox,2,3,Final
746136,2024-06-13,Los Angeles Dodgers,Texas Rangers,1,3,Final
746869,2024-06-14,Chicago Cubs,St. Louis Cardinals,0,3,Final
746947,2024-06-14,Boston Red Sox,New York Yankees,1,8,Final
744847,2024-06-14,Washington Nationals,Miami Marlins,8,1,Final
747025,2024-06-14,Baltimore Orioles,Philadelphia Phillies,3,5,Final
744924,2024-06-14,Toronto Blue Jays,Cleveland Guardians,1,3,Final
745810,2024-06-14,New York Mets,San Diego Padres,2,1,Final
747112,2024-06-14,Atlanta Braves,Tampa Bay Rays,7,3,Final
746378,2024-06-14,Houston Astros,Detroit Tigers,4,0,Final
745892,2024-06-14,Minnesota Twins,Oakland Athletics,6,5,Final
745979,2024-06-14,Milwaukee Brewers,Cincinnati Reds,5,6,Final
746545,2024-06-14,Colorado Rockies,Pittsburgh Pirates,2,5,Final
747191,2024-06-14,Arizona Diamondbacks,Chicago White Sox,7,1,Final
746134,2024-06-14,Los Angeles Dodgers,Kansas City Royals,4,3,Final
745247,2024-06-14,Seattle Mariners,Texas Rangers,3,2,Final
745326,2024-06-14,San Francisco Giants,Los Angeles Angels,6,8,Final
746865,2024-06-15,Chicago Cubs,St. Louis Cardinals,5,1,Final
744925,2024-06-15,Toronto Blue Jays,Cleveland Guardians,5,0,Final
745329,2024-06-15,San Francisco Giants,Los Angeles Angels,3,4,Final
747024,2024-06-15,Baltimore Orioles,Philadelphia Phillies,6,2,Final
744846,2024-06-15,Washington Nationals,Miami Marlins,4,0,Final
746381,2024-06-15,Houston Astros,Detroit Tigers,5,13,Final
745805,2024-06-15,New York Mets,San Diego Padres,5,1,Final
747113,2024-06-15,Atlanta Braves,Tampa Bay Rays,9,2,Final
745976,2024-06-15,Milwaukee Brewers,Cincinnati Reds,3,1,Final
745241,2024-06-15,Seattle Mariners,Texas Rangers,7,5,Final
746946,2024-06-15,Boston Red Sox,New York Yankees,8,4,Final
746135,2024-06-15,Los Angeles Dodgers,Kansas City Royals,2,7,Final
746547,2024-06-15,Colorado Rockies,Pittsburgh Pirates,16,4,Final
747187,2024-06-15,Arizona Diamondbacks,Chicago White Sox,2,9,Final
745891,2024-06-15,Minnesota Twins,Oakland Athletics,0,0,Final
746866,2024-06-16,Chicago Cubs,St. Louis Cardinals,1,2,Final
747023,2024-06-16,Baltimore Orioles,Philadelphia Phillies,8,3,Final
747109,2024-06-16,Atlanta Braves,Tampa Bay Rays,6,8,Final
744839,2024-06-16,Washington Nationals,Miami Marlins,3,1,Final
744926,2024-06-16,Toronto Blue Jays,Cleveland Guardians,7,6,Final
745807,2024-06-16,New York Mets,San Diego Padres,11,6,Final
746377,2024-06-16,Houston Astros,Detroit Tigers,4,1,Final
745895,2024-06-16,Minnesota Twins,Oakland Athletics,6,2,Final
745891,2024-06-16,Minnesota Twins,Oakland Athletics,8,7,Final
745977,2024-06-16,Milwaukee Brewers,Cincinnati Reds,5,4,Final
746546,2024-06-16,Colorado Rockies,Pittsburgh Pirates,2,8,Final
745321,2024-06-16,San Francisco Giants,Los Angeles Angels,13,6,Final
746130,2024-06-16,Los Angeles Dodgers,Kansas City Royals,3,0,Final
745242,2024-06-16,Seattle Mariners,Texas Rangers,5,0,Final
747189,2024-06-16,Arizona Diamondbacks,Chicago White Sox,12,5,Final
746945,2024-06-16,Boston Red Sox,New York Yankees,9,3,Final
745490,2024-06-17,Pittsburgh Pirates,Cincinnati Reds,4,1,Final
745567,2024-06-17,Philadelphia Phillies,San Diego Padres,9,2,Final
746055,2024-06-17,Miami Marlins,St. Louis Cardinals,6,7,Final
744918,2024-06-17,Toronto Blue Jays,Boston Red Sox,3,7,Final
747108,2024-06-17,Atlanta Braves,Detroit Tigers,2,1,Final
746868,2024-06-17,Chicago Cubs,San Francisco Giants,6,7,Final
745005,2024-06-17,Texas Rangers,New York Mets,2,14,Final
746543,2024-06-17,Colorado Rockies,Los Angeles Dodgers,5,9,Final
746215,2024-06-17,Los Angeles Angels,Milwaukee Brewers,5,3,Final
746049,2024-06-18,Miami Marlins,St. Louis Cardinals,9,8,Final
745488,2024-06-18,Pittsburgh Pirates,Cincinnati Reds,1,2,Final
746627,2024-06-18,Cleveland Guardians,Seattle Mariners,5,8,Final
745563,2024-06-18,Philadelphia Phillies,San Diego Padres,4,3,Final
744843,2024-06-18,Washington Nationals,Arizona Diamondbacks,0,5,Final
745733,2024-06-18,New York Yankees,Baltimore Orioles,4,2,Final
744917,2024-06-18,Toronto Blue Jays,Boston Red Sox,3,4,Final
747107,2024-06-18,Atlanta Braves,Detroit Tigers,2,1,Final
745893,2024-06-18,Minnesota Twins,Tampa Bay Rays,7,6,Final
746867,2024-06-18,Chicago Cubs,San Francisco Giants,5,2,Final
745004,2024-06-18,Texas Rangers,New York Mets,6,7,Final
746783,2024-06-18,Chicago White Sox,Houston Astros,2,0,Final
746542,2024-06-18,Colorado Rockies,Los Angeles Dodgers,9,11,Final
746217,2024-06-18,Los Angeles Angels,Milwaukee Brewers,3,6,Final
745650,2024-06-18,Oakland Athletics,Kansas City Royals,7,5,Final
747106,2024-06-19,Atlanta Braves,Detroit Tigers,7,0,Final
745489,2024-06-19,Pittsburgh Pirates,Cincinnati Reds,1,0,Final
746050,2024-06-19,Miami Marlins,St. Louis Cardinals,4,3,Final
745561,2024-06-19,Philadelphia Phillies,San Diego Padres,2,5,Final
746864,2024-06-19,Chicago Cubs,San Francisco Giants,6,5,Final
744842,2024-06-19,Washington Nationals,Arizona Diamondbacks,3,1,Final
746625,2024-06-19,Cleveland Guardians,Seattle Mariners,8,0,Final
745732,2024-06-19,New York Yankees,Baltimore Orioles,6,7,Final
744920,2024-06-19,Toronto Blue Jays,Boston Red Sox,3,7,Final
745887,2024-06-19,Minnesota Twins,Tampa Bay Rays,2,3,Final
745002,2024-06-19,Texas Rangers,New York Mets,5,3,Final
746781,2024-06-19,Chicago White Sox,Houston Astros,1,4,Final
746538,2024-06-19,Colorado Rockies,Los Angeles Dodgers,7,6,Final
746219,2024-06-19,Los Angeles Angels,Milwaukee Brewers,0,2,Final
745646,2024-06-19,Oakland Athletics,Kansas City Royals,5,1,Final
744841,2024-06-20,Washington Nationals,Arizona Diamondbacks,2,5,Final
746626,2024-06-20,Cleveland Guardians,Seattle Mariners,6,3,Final
745889,2024-06-20,Minnesota Twins,Tampa Bay Rays,6,7,Final
746782,2024-06-20,Chicago White Sox,Houston Astros,3,5,Final
746539,2024-06-20,Colorado Rockies,Los Angeles Dodgers,3,5,Final
745645,2024-06-20,Oakland Athletics,Kansas City Royals,2,3,Final
745734,2024-06-20,New York Yankees,Baltimore Orioles,5,17,Final
745164,2024-06-20,St. Louis Cardinals,San Francisco Giants,6,5,Final
745401,2024-06-20,San Diego Padres,Milwaukee Brewers,7,6,Final
746861,2024-06-21,Chicago Cubs,New York Mets,1,11,Final
745483,2024-06-21,Pittsburgh Pirates,Tampa Bay Rays,3,10,Final
745562,2024-06-21,Philadelphia Phillies,Arizona Diamondbacks,4,5,Final
746460,2024-06-21,Detroit Tigers,Chicago White Sox,2,1,Final
745729,2024-06-21,New York Yankees,Atlanta Braves,1,8,Final
